SH2-250	4.66981	7.36283	HII		
SH2-251	4.54717	5.86273	HII		
SH2-252	6.16093	20.50044	HII		
SH2-253	6.42887	20.02811	HII		
SH2-254	6.20581	18.04378	HII		
SH2-255	6.21909	17.97517	HII		
SH2-256	6.21073	17.94305	HII		
SH2-257	6.21409	17.97590	HII		
SH2-258	6.22572	17.92420	HII		
SH2-259	6.19371	17.44551	HII		
SH2-260	4.91885	5.66173	HII		
SH2-261	6.14922	15.80190	HII		
SH2-262	5.11257	6.16787	HII		
SH2-263	5.36241	8.39904	HII		
SH2-264	5.58681	9.93344	HII		
SH2-265	5.31011	7.43982	HII		
SH2-266	6.31384	15.27791	HII		
SH2-267	6.26482	14.26833	HII		
SH2-268	6.17085	13.33196	HII		
SH2-269	6.24285	13.82150	HII		
SH2-270	6.17049	12.81532	HII		
SH2-271	6.24851	12.35394	HII		
SH2-272	6.25017	12.33703	HII		
SH2-273	6.68014	9.90797	HII		
SH2-274	7.48525	13.26189	HII		
SH2-275	6.52858	4.92959	HII		
SH2-276	5.45781	-3.96524	HII		
SH2-277	5.67879	-2.44714	HII		
SH2-278	5.33006	-5.66363	HII		
SH2-279	5.58893	-4.80089	HII		
SH2-280	6.57204	2.53987	HII		
SH2-281	5.58183	-5.46656	HII		
SH2-282	6.63305	1.51435	HII		
SH2-283	6.64420	0.71271	HII		
SH2-284	6.75056	0.23074	HII		
SH2-285	6.92010	-0.51014	HII		
SH2-286	6.90924	-4.50878	HII		
SH2-287	6.99240	-4.80390	HII		
SH2-288	7.14275	-4.30834	HII		
SH2-289	6.76572	-7.33844	HII		
SH2-290	8.90308	8.92114	HII		
SH2-291	6.92366	-8.02765	HII		
SH2-292	7.07383	-10.44896	HII		
SH2-293	7.02992	-11.30949	HII		
SH2-294	7.27625	-9.44379	HII		
SH2-295	7.04483	-11.46160	HII		
SH2-296	7.09668	-11.21887	HII		
SH2-297	7.08762	-12.33432	HII		
SH2-298	7.31055	-13.19869	HII		
SH2-299	7.51104	-15.29280	HII		
SH2-300	7.51764	-15.41036	HII		
SH2-301	7.16357	-18.47856	HII		
SH2-302	7.52830	-16.97853	HII		
SH2-303	6.90050	-22.42506	HII		
SH2-304	6.72406	-24.13331	HII		
SH2-305	7.50225	-18.52509	HII		
SH2-306	7.51020	-19.10952	HII		
SH2-307	7.59221	-18.75386	HII		
SH2-308	6.90270	-23.94212	HII		
SH2-309	7.53502	-19.42955	HII		
SH2-310	7.21760	-24.58638	HII		
SH2-311	7.87244	-26.44106	HII		
SH2-312	8.98603	-25.68856	HII		
SH2-313	12.89212	-22.85990	HII		
