LDN-407	18.58029	-12.95960	DkN		
LDN-408	18.17915	-9.48860	DkN		
LDN-409	18.69709	-13.45120	DkN		
LDN-410	18.71376	-13.45000	DkN		
LDN-411	18.46313	-11.46800	DkN		
LDN-412	18.52995	-11.96320	DkN		
LDN-413	18.44305	-11.21950	DkN		
LDN-414	18.40459	-10.83890	DkN		
LDN-415	18.41286	-10.63830	DkN		
LDN-416	18.42119	-10.63770	DkN		
LDN-417	18.42118	-10.60440	DkN		
LDN-418	18.24571	-9.15040	DkN		
LDN-419	18.21221	-8.65290	DkN		
LDN-420	18.42941	-10.30380	DkN		
LDN-421	17.90460	-5.80860	DkN		
LDN-422	18.19537	-8.15410	DkN		
LDN-423	18.46271	-10.21800	DkN		
LDN-424	18.24549	-8.48380	DkN		
LDN-425	17.78090	-4.68420	DkN		
LDN-426	18.19198	-7.95430	DkN		
LDN-427	18.44591	-9.80260	DkN		
LDN-428	17.79418	-4.51660	DkN		
LDN-429	18.27876	-8.31470	DkN		
LDN-430	18.19520	-7.62080	DkN		
LDN-431	18.22860	-7.81830	DkN		
LDN-432	17.97792	-5.75320	DkN		
LDN-433	18.71309	-11.45000	DkN		
LDN-434	18.71309	-11.45000	DkN		
LDN-435	18.54595	-9.96200	DkN		
LDN-436	18.24513	-7.40040	DkN		
LDN-437	18.33698	-7.97710	DkN		
LDN-438	18.23671	-7.15110	DkN		
LDN-439	17.99434	-5.00200	DkN		
LDN-440	18.32848	-7.47770	DkN		
LDN-441	18.06111	-5.33050	DkN		
LDN-442	17.96085	-4.50450	DkN		
LDN-443	18.54568	-9.12870	DkN		
LDN-444	18.04434	-4.99840	DkN		
LDN-445	18.62917	-9.62270	DkN		
LDN-446	18.51219	-8.63110	DkN		
LDN-447	18.26155	-6.64920	DkN		
LDN-448	18.61239	-9.29050	DkN		
LDN-449	18.86295	-11.10590	DkN		
LDN-450	18.54551	-8.62870	DkN		
LDN-451	18.36171	-7.14200	DkN		
LDN-452	18.94643	-11.60000	DkN		
LDN-453	18.41181	-7.47170	DkN		
LDN-454	18.47863	-7.96680	DkN		
LDN-455	18.62900	-9.12270	DkN		
LDN-456	18.87956	-10.93810	DkN		
LDN-458	18.94637	-11.43340	DkN		
LDN-459	18.71249	-9.61670	DkN		
LDN-460	17.97727	-3.75330	DkN		
LDN-461	18.16106	-5.15650	DkN		
LDN-462	18.11090	-4.66020	DkN		
LDN-463	18.52863	-7.96320	DkN		
LDN-464	18.87945	-10.60480	DkN		
LDN-466	18.32805	-6.14440	DkN		
LDN-467	18.31633	-5.97860	DkN		
LDN-468	18.01052	-3.50080	DkN		
LDN-469	18.22437	-5.10190	DkN		
LDN-470	18.31125	-5.72900	DkN		
LDN-471	18.32794	-5.81110	DkN		
LDN-472	18.23600	-4.98440	DkN		
LDN-473	18.62862	-7.95600	DkN		
LDN-474	18.86249	-9.68930	DkN		
LDN-475	18.31949	-5.47830	DkN		
LDN-476	18.31113	-5.39560	DkN		
LDN-477	18.31947	-5.39500	DkN		
LDN-478	18.21084	-4.48620	DkN		
LDN-479	18.31939	-5.14500	DkN		
LDN-480	18.74543	-8.44760	DkN		
LDN-481	18.42799	-5.97050	DkN		
LDN-482	18.31937	-5.11170	DkN		
LDN-483	18.29428	-4.81350	DkN		
LDN-484	18.66179	-7.45360	DkN		
LDN-485	18.61163	-6.95720	DkN		
LDN-486	18.11035	-2.99350	DkN		
LDN-487	18.28079	-4.31450	DkN		
LDN-488	18.27743	-4.23140	DkN		
LDN-489	18.47787	-5.63350	DkN		
LDN-490	18.25229	-3.81650	DkN		
LDN-491	18.46115	-5.46810	DkN		
LDN-492	18.26062	-3.81590	DkN		
LDN-493	18.21046	-3.31960	DkN		
LDN-494	18.61647	-6.45690	DkN		
LDN-495	18.64819	-6.65460	DkN		
LDN-496	18.79521	-7.77740	DkN		
LDN-497	18.65318	-6.62090	DkN		
LDN-498	18.66653	-6.65330	DkN		
LDN-499	18.67813	-6.45240	DkN		
LDN-500	18.27713	-3.31470	DkN		
LDN-501	18.29379	-3.31350	DkN		
LDN-502	18.12499	-1.85910	DkN		
LDN-503	18.48588	-4.63290	DkN		
LDN-504	18.31041	-3.14560	DkN		
LDN-505	18.32710	-3.22780	DkN		
LDN-506	18.79491	-6.86070	DkN		
LDN-507	18.25023	-2.61670	DkN		
LDN-508	18.15992	-1.65660	DkN		
LDN-509	18.89505	-7.30360	DkN		
